"ensembl_gene_id","start_position","chromosome_name","startTAD","endTAD"
"ENSMUSG00000024338",34197721,"17",3.4e+07,35250000
"ENSMUSG00000087504",75436057,"2",74700000,75600000
"ENSMUSG00000044867",48738346,"6",47750000,48980000
"ENSMUSG00000103789",38150477,"13",38052500,38662500
"ENSMUSG00000054889",38151294,"13",38052500,38662500
"ENSMUSG00000043931",48718621,"6",47750000,48980000
"ENSMUSG00000098837",64839100,"14",64640000,65200000
"ENSMUSG00000114686",64921821,"14",64680000,65200000
"ENSMUSG00000102764",64835855,"14",64640000,65200000
"ENSMUSG00000107443",142970662,"6",142335000,143165000
"ENSMUSG00000084808",111128886,"8",110635000,112025000
"ENSMUSG00000101431",75711600,"8",75230000,77382500
"ENSMUSG00000020495",87077732,"11",86500000,87335000
"ENSMUSG00000103054",75595779,"8",75250000,77375000
"ENSMUSG00000105315",87014160,"5",86615000,87505000
"ENSMUSG00000028148",94342099,"3",94170000,94825000
"ENSMUSG00000106003",87054603,"5",86615000,87510000
"ENSMUSG00000086258",167361455,"X",167275000,169295000
"ENSMUSG00000018008",78597047,"15",77815000,78715000
"ENSMUSG00000083626",139659688,"7",139397500,139880000
"ENSMUSG00000025742",167346322,"X",167275000,169295000
"ENSMUSG00000089744",84857917,"18",84675000,85637500
"ENSMUSG00000042570",79540245,"10",79120000,79670000
"ENSMUSG00000048164",48218605,"16",46100000,48975000
"ENSMUSG00000055653",52272426,"X",51390000,53250000
"ENSMUSG00000004947",135994800,"5",135847500,136340000
"ENSMUSG00000053279",20492715,"19",20377500,20845000
"ENSMUSG00000112373",82056108,"10",81455000,82815000
"ENSMUSG00000061371",82048123,"10",81455000,82627500
"ENSMUSG00000092550",34199316,"17",3.4e+07,35250000
"ENSMUSG00000082507",87078787,"11",86500000,87335000
"ENSMUSG00000116671",65947106,"16",65580000,66087500
"ENSMUSG00000024330",34039437,"17",33915000,34840000
"ENSMUSG00000047832",112820229,"12",111650000,113190000
"ENSMUSG00000027313",119351229,"2",119032500,119812500
"ENSMUSG00000093865",129787881,"3",129447500,130397500
"ENSMUSG00000013275",131827493,"1",130772500,132295000
"ENSMUSG00000021298",112850873,"12",112105000,113200000
"ENSMUSG00000112977",109493529,"12",109077500,110065000
"ENSMUSG00000113704",109530892,"12",109275000,110025000
"ENSMUSG00000006469",25228898,"2",24887500,25565000
"ENSMUSG00000031314",101532734,"X",101250000,102250000
"ENSMUSG00000001946",37528078,"9",37400000,37780000
"ENSMUSG00000055110",52575843,"X",51650000,53550000
"ENSMUSG00000116600",90314872,"16",90220000,91055000
"ENSMUSG00000060470",95017692,"8",94235000,95330000
"ENSMUSG00000116756",48261814,"16",46475000,48980000
"ENSMUSG00000116656",90341595,"16",90220000,91052500
"ENSMUSG00000017421",80383279,"11",80245000,81027500
"ENSMUSG00000086704",52296181,"X",51390000,53250000
"ENSMUSG00000116989",90349417,"16",90220000,91052500
"ENSMUSG00000116849",90353182,"16",90220000,91052500
"ENSMUSG00000037577",32183770,"17",31675000,32482500
"ENSMUSG00000113872",112873117,"12",112105000,113200000
"ENSMUSG00000064333",38877126,"9",37785000,39965000
"ENSMUSG00000020493",87089153,"11",86500000,87335000
"ENSMUSG00000026683",169497934,"1",168742500,169600000
"ENSMUSG00000094732",20324856,"19",18875000,20375000
"ENSMUSG00000052376",34873730,"12",34115000,35215000
"ENSMUSG00000113756",34290274,"12",33595000,35215000
"ENSMUSG00000113386",34623907,"12",33595000,35225000
"ENSMUSG00000105959",145419326,"3",145040000,145625000
"ENSMUSG00000105619",145416012,"3",145040000,145625000
"ENSMUSG00000026275",93342854,"1",92940000,93810000
"ENSMUSG00000037846",67979570,"10",67575000,68790000
"ENSMUSG00000052133",35541145,"16",35030000,35925000
"ENSMUSG00000062372",30367062,"5",30087500,30665000
"ENSMUSG00000037907",77470485,"11",76600000,77805000
"ENSMUSG00000116136",90723648,"15",90120000,91175000
"ENSMUSG00000102545",79287173,"3",78887500,79620000
"ENSMUSG00000028538",117932154,"4",117485000,118262500
"ENSMUSG00000024659",20373428,"19",19170000,20435000
"ENSMUSG00000113830",112875211,"12",112105000,113200000
"ENSMUSG00000030340",125320659,"6",125145000,125600000
"ENSMUSG00000112160",82083353,"10",81465000,83125000
"ENSMUSG00000043484",69461152,"5",68210000,69850000
"ENSMUSG00000022871",22918334,"16",22265000,23160000
"ENSMUSG00000106986",69503842,"5",68425000,69850000
"ENSMUSG00000078435",82128013,"10",81637500,83125000
"ENSMUSG00000024397",35170991,"17",34150000,35400000
"ENSMUSG00000112922",82157101,"10",81625000,83150000
"ENSMUSG00000106572",55847105,"3",55150000,57027500
"ENSMUSG00000112847",82164247,"10",81625000,83150000
"ENSMUSG00000056947",55782510,"3",5.5e+07,57035000
"ENSMUSG00000112110",82178235,"10",81625000,83150000
"ENSMUSG00000030834",45967555,"7",44550000,46365000
"ENSMUSG00000070704",87065927,"5",86615000,87510000
"ENSMUSG00000106528",56128596,"3",55725000,57200000
"ENSMUSG00000091685",79336661,"3",78887500,79620000
"ENSMUSG00000105293",56163954,"3",55745000,57137500
"ENSMUSG00000058550",48283733,"16",46487500,48980000
"ENSMUSG00000106211",56123156,"3",55725000,57200000
"ENSMUSG00000027799",55625195,"3",55075000,56510000
"ENSMUSG00000045896",83805401,"6",83750000,84055000
"ENSMUSG00000061175",79455974,"3",78942500,79632500
"ENSMUSG00000018678",96953341,"11",96197500,97175000
"ENSMUSG00000026825",32308471,"2",31237500,32682500
"ENSMUSG00000090194",113275837,"6",1.13e+08,113625000
"ENSMUSG00000075194",86254357,"2",85530000,86840000
"ENSMUSG00000022589",74851010,"15",74637500,75527500
"ENSMUSG00000026274",93308770,"1",92840000,93800000
"ENSMUSG00000030079",88465409,"6",88057500,88687500
"ENSMUSG00000108394",90311518,"3",89305000,90527500
"ENSMUSG00000105350",90292301,"3",89187500,90507500
"ENSMUSG00000108689",90335395,"3",89842500,90600000
"ENSMUSG00000033871",61298136,"18",61050000,61750000
"ENSMUSG00000110620",115971635,"8",114560000,116460000
"ENSMUSG00000042390",90293178,"3",89187500,90507500
"ENSMUSG00000110476",116181451,"8",115737500,116567500
"ENSMUSG00000110709",116357061,"8",115750000,116550000
"ENSMUSG00000110700",116489186,"8",116120000,116900000
"ENSMUSG00000112896",98299927,"10",97362500,98622500
"ENSMUSG00000108282",119570941,"6",119425000,120395000
"ENSMUSG00000112457",98301019,"10",97362500,98622500
"ENSMUSG00000062931",82224850,"10",81650000,83125000
"ENSMUSG00000038587",4266380,"10",3532500,4420000
"ENSMUSG00000108085",142971752,"6",142335000,143165000
"ENSMUSG00000030172",119570796,"6",119425000,120395000
"ENSMUSG00000107839",142989610,"6",142335000,143165000
"ENSMUSG00000087492",46561301,"7",46050000,47142500
"ENSMUSG00000111930",82266445,"10",81675000,83125000
"ENSMUSG00000108398",134246935,"4",134025000,134480000
"ENSMUSG00000030839",46443154,"7",46050000,47037500
"ENSMUSG00000050105",134251110,"4",134025000,134480000
"ENSMUSG00000109702",45972412,"7",44550000,46365000
"ENSMUSG00000026433",131867224,"1",130760000,132300000
"ENSMUSG00000007030",35016579,"17",34130000,35300000
"ENSMUSG00000084303",144847683,"X",144355000,145575000
"ENSMUSG00000071679",144688907,"X",144340000,145575000
"ENSMUSG00000086838",68025450,"10",67802500,68800000
"ENSMUSG00000104352",5276106,"1",4780000,6187500
"ENSMUSG00000104046",5307739,"1",4800000,6175000
"ENSMUSG00000078700",96916270,"11",96130000,97160000
"ENSMUSG00000015804",45520229,"5",45245000,45825000
"ENSMUSG00000029158",69516671,"5",68425000,69850000
"ENSMUSG00000020229",76147451,"10",75570000,76285000
"ENSMUSG00000106720",66531796,"5",66150000,66672500
"ENSMUSG00000106732",66429917,"5",66150000,66672500
"ENSMUSG00000052192",35573321,"16",35030000,35925000
"ENSMUSG00000029512",110784488,"5",110710000,111330000
"ENSMUSG00000107091",66524187,"5",66150000,66672500
"ENSMUSG00000106772",66443732,"5",66150000,66672500
"ENSMUSG00000083969",86267879,"2",85530000,86840000
"ENSMUSG00000102868",54152397,"1",53710000,54475000
"ENSMUSG00000107155",66345893,"5",65950000,66675000
"ENSMUSG00000106910",66356918,"5",66132500,66672500
"ENSMUSG00000042807",53806876,"1",52360000,54450000
"ENSMUSG00000106706",66592462,"5",66150000,66672500
"ENSMUSG00000109073",99122070,"7",98600000,99225000
"ENSMUSG00000075193",86273814,"2",85530000,86840000
"ENSMUSG00000109282",98895930,"7",98592500,99197500
"ENSMUSG00000106818",66321005,"5",65800000,66675000
"ENSMUSG00000034467",116504974,"8",116120000,116900000
"ENSMUSG00000109130",98904268,"7",98592500,99197500
"ENSMUSG00000110426",95045981,"8",94235000,95330000
"ENSMUSG00000109492",99090232,"7",98585000,99210000
"ENSMUSG00000110272",46561451,"7",46050000,47142500
"ENSMUSG00000112625",76198194,"10",75560000,76305000
"ENSMUSG00000110316",46511451,"7",46050000,47142500
"ENSMUSG00000112073",102435269,"10",101895000,102650000
"ENSMUSG00000008438",81558584,"12",81100000,8.2e+07
"ENSMUSG00000035354",98885021,"7",98592500,99197500
"ENSMUSG00000044581",82282116,"10",81675000,83125000
"ENSMUSG00000047040",96928104,"11",96130000,97160000
"ENSMUSG00000089746",79551314,"3",78950000,79640000
"ENSMUSG00000098139",102460198,"10",102375000,102850000
"ENSMUSG00000086554",117975036,"4",117485000,118262500
"ENSMUSG00000107291",69556557,"5",68425000,69925000
"ENSMUSG00000097886",67774608,"11",67100000,68087500
"ENSMUSG00000081336",145227146,"X",144362500,145575000
"ENSMUSG00000100351",93306694,"1",92840000,93800000
"ENSMUSG00000118286",61433502,"18",61150000,61670000
"ENSMUSG00000005882",155846894,"2",155455000,156005000
"ENSMUSG00000031372",73433705,"X",72925000,74375000
"ENSMUSG00000084099",126476302,"4",126035000,1.27e+08
"ENSMUSG00000082085",145264831,"X",144355000,145625000
"ENSMUSG00000082381",126476727,"4",126035000,1.27e+08
"ENSMUSG00000047149",86292455,"2",85530000,86840000
"ENSMUSG00000053414",90386013,"16",90220000,91052500
"ENSMUSG00000116776",20797227,"16",20700000,21200000
"ENSMUSG00000063522",74876987,"15",74637500,75527500
"ENSMUSG00000101172",93305964,"1",92840000,93800000
"ENSMUSG00000108861",83178570,"7",82670000,83900000
"ENSMUSG00000116922",20800292,"16",20700000,21200000
"ENSMUSG00000031758",116574400,"8",116120000,116915000
"ENSMUSG00000053528",83061783,"7",82662500,84105000
"ENSMUSG00000116721",20820381,"16",20700000,21200000
"ENSMUSG00000118229",61470225,"18",61150000,61670000
"ENSMUSG00000099764",20822145,"16",20700000,21200000
"ENSMUSG00000085307",96918941,"11",96130000,97160000
"ENSMUSG00000087141",45959263,"16",45690000,46050000
"ENSMUSG00000117713",61484766,"18",61150000,61670000
"ENSMUSG00000086083",33966239,"16",33240000,34100000
"ENSMUSG00000034391",84934782,"18",84745000,86535000
"ENSMUSG00000097834",101198569,"6",100850000,101575000
"ENSMUSG00000103730",50950559,"14",50470000,51390000
"ENSMUSG00000116850",20875257,"16",20700000,21200000
"ENSMUSG00000022814",33954782,"16",33240000,34100000
"ENSMUSG00000068417",50955992,"14",50470000,51390000
"ENSMUSG00000075192",86314343,"2",85520000,87055000
"ENSMUSG00000108067",101325339,"6",100880000,101620000
"ENSMUSG00000071073",46253531,"17",45600000,46812500
"ENSMUSG00000107954",101144292,"6",100850000,101500000
"ENSMUSG00000103092",36960440,"18",36802500,37900000
"ENSMUSG00000083864",86325641,"2",85530000,87170000
"ENSMUSG00000030254",112619850,"6",112425000,112990000
"ENSMUSG00000033044",67798187,"11",67110000,68245000
"ENSMUSG00000034755",120290259,"X",118460000,120590000
"ENSMUSG00000085826",45945606,"16",45690000,46050000
"ENSMUSG00000108107",83841682,"6",83770000,84060000
"ENSMUSG00000036185",35025959,"17",34130000,35300000
"ENSMUSG00000046808",72203329,"5",71855000,72587500
"ENSMUSG00000035357",101149609,"6",100850000,101500000
"ENSMUSG00000103567",37694380,"18",3.7e+07,37925000
"ENSMUSG00000110546",72035245,"8",71750000,72270000
"ENSMUSG00000107644",83844330,"6",83770000,84060000
"ENSMUSG00000075190",86332135,"2",85530000,87170000
"ENSMUSG00000110643",72036069,"8",71750000,72270000
"ENSMUSG00000103442",36930184,"18",36795000,37255000
"ENSMUSG00000029366",88764996,"5",88427500,89200000
"ENSMUSG00000085781",45936323,"16",45690000,46050000
"ENSMUSG00000021871",50944517,"14",50470000,51397500
"ENSMUSG00000024645",84946191,"18",84745000,86535000
"ENSMUSG00000067870",90764279,"15",90160000,91300000
"ENSMUSG00000033149",45746243,"16",45685000,46045000
"ENSMUSG00000045094",61491657,"18",61145000,61685000
"ENSMUSG00000115338",50931082,"14",50470000,51397500
"ENSMUSG00000067869",90882615,"15",90120000,91410000
"ENSMUSG00000116210",90891402,"15",90100000,91592500
"ENSMUSG00000110899",45051424,"9",44925000,45755000
"ENSMUSG00000029328",100033577,"5",99610000,100350000
"ENSMUSG00000070305",45055186,"9",44925000,45755000
"ENSMUSG00000118552",75630971,"12",75187500,76530000
"ENSMUSG00000045690",75630596,"12",75187500,76530000
"ENSMUSG00000116659",20928969,"16",20702500,21200000
"ENSMUSG00000116732",20960627,"16",20702500,21200000
"ENSMUSG00000114469",20410544,"19",20350000,20780000
"ENSMUSG00000116592",21021328,"16",20702500,21200000
"ENSMUSG00000056777",139719399,"7",139395000,139880000
"ENSMUSG00000116710",21062213,"16",20700000,21200000
"ENSMUSG00000075327",4367075,"10",3327500,4470000
"ENSMUSG00000116428",90899761,"15",90100000,91592500
"ENSMUSG00000047168",20586073,"19",20380000,20840000
"ENSMUSG00000109905",139774714,"7",139600000,140120000
"ENSMUSG00000098006",69566451,"3",6.9e+07,69775000
"ENSMUSG00000001661",102998257,"15",102675000,103485000
"ENSMUSG00000086936",21079670,"16",20700000,21200000
"ENSMUSG00000085310",87121567,"11",86400000,87352500
"ENSMUSG00000044949",32455370,"11",32240000,32632500
"ENSMUSG00000116731",21121830,"16",20700000,21200000
"ENSMUSG00000020492",87109234,"11",86500000,87345000
"ENSMUSG00000038388",50110241,"6",49440000,50552500
"ENSMUSG00000042985",136038496,"5",135850000,136340000
"ENSMUSG00000032782",69299487,"11",68925000,69630000
"ENSMUSG00000032092",45039799,"9",44792500,45755000
"ENSMUSG00000043300",69574158,"3",6.9e+07,69775000
"ENSMUSG00000044056",32522751,"11",32240000,32632500
"ENSMUSG00000103196",85411681,"13",85002500,85652500
"ENSMUSG00000114211",85516402,"13",85150000,85695000
"ENSMUSG00000107806",101146240,"6",100850000,101500000
"ENSMUSG00000107427",101059171,"6",100850000,101450000
"ENSMUSG00000102342",69661766,"3",6.9e+07,69800000
"ENSMUSG00000100880",74924444,"15",74662500,75527500
"ENSMUSG00000026596",156558786,"1",156050000,156625000
"ENSMUSG00000001657",102990607,"15",102675000,103485000
"ENSMUSG00000068969",69716986,"3",6.9e+07,69800000
"ENSMUSG00000081546",120371212,"X",120130000,121340000
"ENSMUSG00000107720",101347945,"6",100882500,101607500
"ENSMUSG00000116380",74929437,"15",74662500,75527500
"ENSMUSG00000115746",99365682,"14",99025000,99750000
"ENSMUSG00000081728",120442035,"X",120272500,121430000
"ENSMUSG00000107448",101344892,"6",100882500,101607500
"ENSMUSG00000099600",74953330,"15",74675000,75530000
"ENSMUSG00000014633",116888685,"8",116475000,116950000
"ENSMUSG00000115590",99387439,"14",99050000,99800000
"ENSMUSG00000108076",101285826,"6",100880000,101615000
"ENSMUSG00000056380",71663667,"X",71525000,72385000
"ENSMUSG00000104677",55890306,"3",55075000,57032500
"ENSMUSG00000114024",17344401,"12",16625000,17820000
"ENSMUSG00000107887",101028022,"6",100850000,101450000
"ENSMUSG00000083616",120312748,"X",119400000,121150000
"ENSMUSG00000104938",56014918,"3",55370000,57075000
"ENSMUSG00000115178",99441657,"14",99095000,99897500
"ENSMUSG00000046546",30599723,"16",30550000,31417500
"ENSMUSG00000115580",99522545,"14",99250000,99915000
"ENSMUSG00000083321",120345362,"X",120115000,121295000
"ENSMUSG00000022484",102966796,"15",102675000,103485000
"ENSMUSG00000102907",5403547,"1",4800000,6175000
"ENSMUSG00000032526",121710329,"9",121475000,122635000
"ENSMUSG00000115550",99617527,"14",99250000,99915000
"ENSMUSG00000028692",116636510,"4",116350000,116870000
"ENSMUSG00000115366",99629756,"14",99250000,99915000
"ENSMUSG00000109032",75468616,"9",74900000,75570000
"ENSMUSG00000111716",86338989,"2",85530000,87170000
"ENSMUSG00000116570",30789945,"16",30550000,31402500
"ENSMUSG00000082337",71727657,"X",71650000,72900000
"ENSMUSG00000019890",102481756,"10",102375000,102850000
"ENSMUSG00000116546",30849456,"16",30550000,31402500
"ENSMUSG00000083411",71803688,"X",71650000,72895000
"ENSMUSG00000111439",37264093,"9",36767500,37470000
"ENSMUSG00000104512",37714279,"18",3.7e+07,37930000
"ENSMUSG00000022376",64697084,"15",64560000,65825000
"ENSMUSG00000020272",32533305,"11",32240000,32632500
"ENSMUSG00000040952",24884371,"7",24075000,25120000
"ENSMUSG00000032299",57155035,"9",56890000,57440000
"ENSMUSG00000090356",21152655,"16",20700000,21200000
"ENSMUSG00000036139",102976439,"15",102675000,103485000
"ENSMUSG00000075189",86346624,"2",85530000,87170000
"ENSMUSG00000111681",37269287,"9",36767500,37470000
"ENSMUSG00000102836",36969916,"18",36817500,37900000
"ENSMUSG00000045657",37411664,"18",36960000,37925000
"ENSMUSG00000116737",30870191,"16",30550000,31402500
"ENSMUSG00000116951",30866139,"16",30550000,31402500
"ENSMUSG00000032503",112065091,"9",111432500,113587500
"ENSMUSG00000102428",37765580,"18",3.7e+07,37930000
"ENSMUSG00000025475",139834174,"7",139650000,140155000
"ENSMUSG00000095123",4391587,"10",3532500,4477500
"ENSMUSG00000025905",5588466,"1",4800000,6175000
"ENSMUSG00000114506",85572976,"13",85325000,87225000
"ENSMUSG00000025732",25863698,"17",24850000,25970000
"ENSMUSG00000097871",154336127,"4",154050000,154830000
"ENSMUSG00000069998",72041218,"8",71750000,72270000
"ENSMUSG00000086076",35180535,"17",34150000,35400000
"ENSMUSG00000084987",154601197,"4",154050000,154850000
"ENSMUSG00000022485",102967443,"15",102675000,103485000
"ENSMUSG00000116753",90548633,"16",90227500,91045000
"ENSMUSG00000110096",72047428,"8",71750000,72270000
"ENSMUSG00000072419",48303908,"16",46487500,48980000
"ENSMUSG00000027406",130279309,"2",129890000,130780000
"ENSMUSG00000081943",101062260,"X",100605000,101245000
"ENSMUSG00000086565",154550282,"4",154050000,154850000
"ENSMUSG00000106305",88803594,"5",88490000,89300000
"ENSMUSG00000111748",37312136,"9",36775000,37470000
"ENSMUSG00000021612",73661752,"13",73457500,74300000
"ENSMUSG00000060956",36135939,"16",36015000,37005000
"ENSMUSG00000105640",88793896,"5",88475000,89300000
"ENSMUSG00000110522",72078774,"8",71750000,72290000
"ENSMUSG00000111481",37329767,"9",36775000,37470000
"ENSMUSG00000113230",86347977,"12",85905000,86675000
"ENSMUSG00000111738",37275260,"9",36767500,37470000
"ENSMUSG00000039410",154316125,"4",154050000,154830000
"ENSMUSG00000114447",85865112,"13",85560000,89450000
"ENSMUSG00000059657",36156811,"16",36015000,37005000
"ENSMUSG00000034303",37275835,"9",36767500,37470000
"ENSMUSG00000061561",72083177,"8",71750000,72290000
"ENSMUSG00000114900",85891742,"13",85560000,89450000
"ENSMUSG00000082389",88838010,"5",88525000,89300000
"ENSMUSG00000002799",112907819,"12",112730000,113200000
"ENSMUSG00000099678",60241853,"19",59397500,60757500
"ENSMUSG00000109990",72089668,"8",71750000,72290000
"ENSMUSG00000027316",131039632,"2",130812500,131482500
"ENSMUSG00000103188",99747465,"14",99312500,100037500
